Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2023-2024,8480018,Nick Suzuki,MTL,F,76.0,37.4,50.5,30.8,67.7,93.2,67.4,45.4,80.4,75.3,37.7,49.3,60.7,18.9,99.3,106,275,218,199.0,65.0,31,144,240,87,109,274,223,173,356,4,438,286,198,First Line,82.0,1743.65,33.0,44.0,77.0,24.67,53.64,50.44,C,71.0,207.0,1999-08-10,CAN,2017.0,1.0,13.0,R,24,"[37, 47, 47, 54, 89]","[13, 26, 9, 17, 67]","[76, 87, 47, 18, 80]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2023-2024,8480002,Nico Hischier,NJD,F,90.0,93.4,68.9,80.4,53.0,13.7,84.0,92.5,96.8,97.7,26.7,36.8,68.5,92.0,97.0,45,30,137,57.0,94.0,379,71,34,15,11,322,278,139,36,14,438,286,198,First Line,71.0,1383.23,27.0,40.0,67.0,28.77,52.83,54.34,C,73.0,200.0,1999-01-04,CHE,2017.0,1.0,1.0,L,24,"[65, 52, 76, 86, 92]","[76, 81, 79, 94, 95]","[6, 12, 39, 93, 47]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2023-2024,8481477,Nico Sturm,SJS,F,40.9,35.4,43.6,,69.2,53.9,22.4,16.0,24.0,55.7,61.6,16.7,7.8,8.9,24.0,260,284,248,,62.0,203,340,369,333,195,169,366,405,400,334,438,286,198,Third Line,63.0,923.53,5.0,8.0,13.0,7.84,34.38,39.04,C,75.0,209.0,1995-05-03,DEU,,,,L,28,"[None, 81, 42, 69, 19]","[None, 57, 45, 45, 27]","[None, 67, 60, 53, 31]","[None, 'MIN', 'COL', 'SJS', 'SJS']"
2023-2024,8477979,Nicolas Aube-Kubel,WSH,F,32.9,13.7,92.2,,,42.5,26.5,28.5,41.8,10.7,92.9,1.6,92.7,36.3,63.0,295,379,35,,,253,322,314,255,389,32,432,33,280,163,438,286,198,Fourth Line,60.0,732.45,6.0,10.0,16.0,6.47,55.32,43.4,R,72.0,213.0,1996-05-10,CAN,2014.0,2.0,48.0,R,27,"[68, 5, 41, 13, 57]","[33, 31, 38, 25, 5]","[72, 62, 71, 87, 94]","['PHI', 'PHI', 'COL', 'WSH', 'WSH']"
2023-2024,8475235,Nicolas Deslauriers,PHI,F,1.4,0.5,61.4,,,22.6,2.1,4.8,1.8,3.4,96.1,40.0,12.1,39.7,16.2,433,437,170,,,340,426,418,429,421,18,264,386,265,368,438,286,198,Fringe,60.0,488.97,1.0,3.0,4.0,4.59,37.5,44.82,L,73.0,218.0,1991-02-22,CAN,2009.0,3.0,84.0,L,32,"[20, 0, 3, 12, 1]","[4, 0, 2, 1, 0]","[45, 70, 52, 68, 58]","['ANA', 'ANA', 'MIN', 'PHI', 'PHI']"
2023-2024,8478462,Nicolas Roy,VGK,F,50.0,74.9,64.2,44.8,59.6,15.3,51.4,65.5,65.3,9.4,56.4,15.1,66.9,67.4,33.1,220,111,158,159.0,81.0,372,214,152,153,395,192,373,146,144,294,438,286,198,Third Line,70.0,1081.68,13.0,28.0,41.0,18.41,52.31,52.81,C,76.0,200.0,1997-02-05,CAN,2015.0,4.0,96.0,R,26,"[41, 66, 27, 71, 42]","[49, 75, 84, 73, 67]","[66, 46, 24, 65, 77]","['VGK', 'VGK', 'VGK', 'VGK', 'VGK']"
2023-2024,8476453,Nikita Kucherov,TBL,F,97.0,98.4,5.7,99.3,,84.7,91.3,90.0,99.5,96.6,22.6,97.3,71.2,82.9,91.3,14,8,414,3.0,,68,39,45,3,16,340,13,127,76,39,438,286,198,First Line,81.0,1755.17,44.0,100.0,144.0,37.78,51.59,53.54,R,72.0,173.0,1993-06-17,RUS,2011.0,2.0,58.0,L,30,"[97, None, 99, 91, 97]","[97, None, 98, 97, 98]","[63, None, 5, 6, 6]","['TBL', None, 'TBL', 'TBL', 'TBL']"
2023-2024,8477940,Nikolaj Ehlers,WPG,F,92.5,95.0,19.4,65.4,,84.2,91.8,88.6,95.0,97.3,16.0,96.8,95.2,69.2,36.3,34,23,354,100.0,,70,37,51,23,13,369,15,22,136,280,438,286,198,Second Line,82.0,1301.65,25.0,36.0,61.0,20.44,64.89,56.3,L,72.0,168.0,1996-02-14,DNK,2014.0,1.0,9.0,L,27,"[95, 97, 91, 86, 94]","[85, 89, 96, 91, 96]","[27, 26, 6, 19, 32]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
2023-2024,8482496,Nils Aman,VAN,F,10.0,1.6,56.2,,63.6,46.1,5.9,5.5,19.9,33.3,34.7,24.9,24.4,37.9,1.6,395,432,193,,73.0,237,410,415,351,290,287,330,332,273,432,438,286,198,Fourth Line,43.0,444.37,3.0,4.0,7.0,3.83,41.67,52.23,C,74.0,179.0,2000-02-07,SWE,2020.0,6.0,167.0,L,23,"[None, None, None, 9, 25]","[None, None, None, 2, 3]","[None, None, None, 45, 66]","[None, None, None, 'VAN', 'VAN']"
2023-2024,8481535,Nils Hoglander,VAN,F,76.7,70.1,40.9,,,84.9,81.7,60.5,44.5,48.4,53.2,53.0,89.3,41.3,51.8,103,132,260,,,67,81,174,243,227,206,207,48,258,212,438,286,198,Fourth Line,80.0,968.5,24.0,12.0,36.0,16.77,65.0,54.96,L,69.0,185.0,2000-12-20,SWE,2019.0,2.0,40.0,L,22,"[None, 78, 38, 56, 90]","[None, 79, 73, 62, 71]","[None, 38, 33, 21, 66]","[None, 'VAN', 'VAN', 'VAN', 'VAN']"
2023-2024,8475799,Nino Niederreiter,WPG,F,73.7,79.5,82.6,0.7,,34.5,81.1,93.4,46.8,88.6,80.1,35.8,86.8,85.4,45.7,116,91,77,285.0,,288,84,30,233,51,88,282,59,65,239,438,286,198,Third Line,77.0,1152.3,18.0,16.0,34.0,22.9,61.29,56.9,R,74.0,218.0,1992-09-08,CHE,2010.0,1.0,5.0,L,30,"[34, 83, 78, 87, 44]","[62, 90, 83, 72, 82]","[90, 77, 68, 86, 83]","['CAR', 'CAR', 'CAR', 'WPG', 'WPG']"
2023-2024,8480220,Noah Cates,PHI,F,77.2,43.6,100.0,,87.4,18.5,19.4,32.9,39.5,68.5,51.6,27.4,5.0,28.5,77.9,101,248,1,,26.0,358,353,295,265,139,213,319,417,314,98,438,286,198,Third Line,59.0,814.03,6.0,12.0,18.0,8.91,43.1,59.58,L,74.0,194.0,1999-02-05,USA,2017.0,5.0,137.0,L,24,"[None, None, None, 67, 82]","[None, None, None, 22, 58]","[None, None, None, 99, 99]","[None, None, None, 'PHI', 'PHI']"
2023-2024,8479393,Noah Gregor,TOR,F,2.3,44.1,3.7,,43.9,9.4,36.1,59.6,23.1,68.9,82.6,15.3,14.4,26.7,40.9,429,246,423,,112.0,398,280,178,337,137,77,372,376,322,260,438,286,198,Fourth Line,63.0,718.13,6.0,6.0,12.0,10.14,37.21,39.93,L,72.0,201.0,1998-07-28,CAN,2016.0,4.0,111.0,L,25,"[14, 29, 1, 9, 4]","[32, 27, 33, 64, 31]","[25, 8, 10, 1, 5]","['SJS', 'SJS', 'SJS', 'SJS', 'TOR']"
2023-2024,8478569,Noel Acciari,PIT,F,58.7,47.3,95.0,,51.0,20.3,24.0,41.3,3.0,65.3,93.4,1.4,19.9,27.9,49.3,182,232,23,,98.0,350,333,258,424,153,30,433,352,317,223,438,286,198,Fourth Line,55.0,713.4,4.0,3.0,7.0,6.97,40.48,42.32,C,71.0,204.0,1991-12-01,USA,,,,R,31,"[87, 32, None, 76, 43]","[31, 50, None, 60, 33]","[78, 71, None, 99, 80]","['FLA', 'FLA', None, 'TOR', 'PIT']"
2023-2024,8477416,Oliver Bjorkstrand,SEA,F,81.7,71.5,67.8,71.7,,60.7,65.5,67.4,67.4,85.6,42.5,56.4,24.0,40.9,70.8,81,126,142,82.0,,173,152,144,144,64,253,192,334,260,129,438,286,198,Second Line,82.0,1327.0,20.0,39.0,59.0,19.44,47.67,53.24,R,72.0,175.0,1995-04-10,DNK,2013.0,3.0,89.0,R,28,"[97, 87, 85, 51, 85]","[85, 51, 71, 57, 79]","[95, 73, 88, 41, 69]","['CBJ', 'CBJ', 'CBJ', 'SEA', 'SEA']"
2023-2024,8480789,Oliver Wahlstrom,NYI,F,14.2,20.3,38.4,25.5,,34.9,21.9,36.5,21.5,29.5,64.6,90.0,85.8,40.0,71.9,377,350,271,214.0,,286,342,279,344,307,156,45,63,264,124,438,286,198,Fourth Line,32.0,354.25,2.0,4.0,6.0,3.73,38.46,42.05,R,74.0,205.0,2000-06-13,USA,2018.0,1.0,11.0,R,23,"[None, 73, 11, 41, 12]","[None, 16, 42, 14, 28]","[None, 62, 45, 64, 22]","[None, 'NYI', 'NYI', 'NYI', 'NYI']"
2023-2024,8476292,Ondrej Palat,NJD,F,74.9,81.3,76.0,22.0,,50.9,57.5,58.4,69.9,41.3,71.0,55.7,53.0,90.0,68.7,111,83,106,224.0,,216,187,183,133,258,128,195,207,45,138,438,286,198,Second Line,71.0,1111.05,11.0,20.0,31.0,13.4,52.63,57.42,L,72.0,194.0,1991-03-28,CZE,2011.0,7.0,208.0,L,32,"[73, 74, 68, 70, 77]","[60, 55, 76, 69, 87]","[82, 73, 61, 69, 82]","['TBL', 'TBL', 'TBL', 'NJD', 'NJD']"
2023-2024,8479546,Oskar Steen,BOS,F,35.2,20.8,73.1,,,29.2,0.5,2.7,0.2,75.6,91.1,0.9,49.8,54.1,4.3,285,348,119,,,311,433,427,436,108,40,435,221,202,420,438,286,198,Fourth Line,34.0,308.38,1.0,0.0,1.0,2.69,42.86,46.08,C,70.0,196.0,1998-03-09,SWE,2016.0,6.0,165.0,R,25,"[None, None, None, None, 38]","[None, None, None, None, 21]","[None, None, None, None, 68]","[None, None, None, None, 'BOS']"
2023-2024,8476897,Oskar Sundqvist,STL,F,5.7,1.8,13.2,54.2,48.0,26.3,5.5,12.6,41.3,92.0,52.5,19.4,73.7,7.8,18.0,414,431,381,132.0,104.0,324,412,384,257,36,209,354,116,405,360,438,286,198,Fourth Line,71.0,940.73,6.0,15.0,21.0,9.89,36.96,37.7,C,75.0,210.0,1994-03-23,SWE,2012.0,3.0,81.0,R,29,"[66, 30, 16, 32, 3]","[46, 9, 4, 6, 1]","[52, 62, 18, 22, 10]","['STL', 'STL', 'DET', 'MIN', 'STL']"
2023-2024,8480015,Owen Tippett,PHI,F,75.1,75.3,36.3,48.3,,67.1,79.2,84.2,73.1,85.4,77.4,83.6,13.2,45.0,55.7,110,109,280,149.0,,145,92,70,119,65,100,73,381,242,195,438,286,198,Second Line,78.0,1293.72,28.0,25.0,53.0,25.12,49.06,52.01,R,73.0,210.0,1999-02-16,CAN,2017.0,1.0,10.0,R,24,"[None, 21, 24, 84, 77]","[None, 65, 63, 85, 70]","[None, 46, 30, 39, 37]","[None, 'FLA', 'PHI', 'PHI', 'PHI']"
2023-2024,8480448,Parker Kelly,OTT,F,27.6,12.8,74.7,,29.8,40.9,7.8,6.2,3.2,46.1,94.5,8.4,3.7,25.1,10.0,318,383,112,,140.0,260,402,412,423,237,25,402,423,329,395,438,286,198,Fourth Line,80.0,936.53,8.0,10.0,18.0,9.8,37.5,45.53,C,73.0,185.0,1999-05-14,CAN,,,,L,24,"[None, None, 41, 23, 37]","[None, None, 39, 17, 8]","[None, None, 57, 68, 80]","[None, None, 'OTT', 'OTT', 'OTT']"
2023-2024,8474141,Patrick Kane,DET,F,25.1,18.9,0.5,80.8,,91.8,90.4,62.8,86.1,66.0,0.5,85.8,67.4,36.5,87.7,329,356,437,56.0,,37,43,164,62,150,437,63,144,279,55,438,286,198,First Line,50.0,918.82,20.0,27.0,47.0,14.66,51.56,47.91,R,70.0,176.0,1988-11-19,USA,2007.0,1.0,1.0,L,34,"[63, 9, 44, 2, 58]","[80, 81, 48, 8, 29]","[0, 0, 0, 0, 3]","['CHI', 'CHI', 'CHI', 'NYR', 'DET']"
2023-2024,8474034,Patrick Maroon,BOS,F,14.6,51.6,36.5,27.3,,27.4,12.8,18.7,38.4,4.6,82.9,25.6,53.2,59.1,19.9,375,213,279,209.0,,319,382,357,270,416,76,327,206,180,352,438,286,198,Fourth Line,51.0,654.93,4.0,12.0,16.0,6.02,42.31,46.76,L,75.0,234.0,1988-04-23,USA,2007.0,6.0,161.0,L,35,"[62, 29, 32, 11, 24]","[67, 63, 66, 51, 45]","[35, 30, 43, 38, 30]","['TBL', 'TBL', 'TBL', 'TBL', 'BOS']"
2023-2024,8481032,Paul Cotter,VGK,F,4.1,9.6,7.5,,,47.9,53.4,50.5,30.1,36.1,98.2,47.5,41.8,78.8,27.2,421,397,406,,,229,205,218,306,281,9,231,256,94,320,438,286,198,Fourth Line,76.0,967.27,7.0,18.0,25.0,11.73,43.66,52.02,L,74.0,213.0,1999-11-16,USA,2018.0,4.0,115.0,L,23,"[None, None, None, 36, 2]","[None, None, None, 8, 21]","[None, None, None, 6, 21]","[None, None, None, 'VGK', 'VGK']"
2023-2024,8477402,Pavel Buchnevich,STL,F,90.6,92.2,71.9,59.1,77.8,84.5,78.8,67.8,83.8,15.5,21.5,50.0,98.2,11.9,92.0,42,35,124,118.0,45.0,69,94,142,72,368,345,220,9,387,36,438,286,198,First Line,80.0,1585.97,27.0,36.0,63.0,30.87,53.19,50.55,L,73.0,196.0,1995-04-17,RUS,2013.0,3.0,75.0,L,28,"[73, 85, 91, 94, 74]","[90, 76, 89, 87, 95]","[38, 38, 64, 71, 70]","['NYR', 'NYR', 'STL', 'STL', 'STL']"
2023-2024,8481604,Pavel Dorofeyev,VGK,F,76.5,24.2,76.7,18.5,,95.0,96.6,82.9,60.7,35.3,10.5,77.4,96.8,83.8,61.6,104,333,103,234.0,,23,16,76,173,283,393,100,15,72,169,438,286,198,Fourth Line,47.0,624.0,13.0,11.0,24.0,11.23,60.0,54.89,R,73.0,194.0,2000-10-26,RUS,2019.0,3.0,79.0,L,22,"[None, None, None, None, 72]","[None, None, None, None, 24]","[None, None, None, None, 73]","[None, None, None, None, 'VGK']"
2023-2024,8478401,Pavel Zacha,BOS,F,54.8,66.7,23.3,24.1,71.2,65.3,62.1,42.0,78.3,50.7,44.3,84.2,98.9,87.9,79.2,199,147,337,218.0,58.0,153,167,255,96,217,245,70,6,54,92,438,286,198,First Line,78.0,1412.32,21.0,38.0,59.0,21.1,62.92,49.73,C,76.0,211.0,1997-04-06,CZE,2015.0,1.0,6.0,L,26,"[13, 50, 4, 75, 61]","[17, 48, 48, 68, 68]","[14, 14, 41, 29, 17]","['NJD', 'NJD', 'NJD', 'BOS', 'BOS']"
2023-2024,8481522,Peyton Krebs,BUF,F,4.3,1.1,37.7,,,52.3,13.7,5.7,25.3,9.8,63.9,52.3,15.1,29.9,25.6,420,434,274,,,210,378,414,327,393,159,210,373,308,327,438,286,198,Fourth Line,80.0,1000.45,4.0,13.0,17.0,7.11,50.82,46.91,C,72.0,188.0,2001-01-26,CAN,2019.0,1.0,17.0,L,22,"[None, None, 27, 9, 3]","[None, None, 8, 0, 2]","[None, None, 15, 51, 47]","[None, None, 'BUF', 'BUF', 'BUF']"
2023-2024,8481577,Philip Tomasino,NSH,F,49.3,43.8,58.4,33.6,,42.7,30.6,45.2,66.4,77.9,32.2,62.3,38.4,40.4,24.9,223,247,183,191.0,,252,304,241,148,98,298,166,271,262,330,438,286,198,Fourth Line,41.0,515.53,7.0,13.0,20.0,7.4,42.5,52.97,R,72.0,187.0,2001-07-28,CAN,2019.0,1.0,24.0,R,22,"[None, None, 50, 51, 50]","[None, None, 40, 36, 50]","[None, None, 76, 44, 59]","[None, None, 'NSH', 'NSH', 'NSH']"
2023-2024,8480798,Philipp Kurashev,CHI,F,3.7,25.8,4.1,13.6,,35.4,24.2,22.6,61.2,75.8,14.6,63.7,10.0,2.7,83.3,423,326,421,248.0,,284,332,340,171,107,375,160,395,427,74,438,286,198,First Line,75.0,1426.38,18.0,36.0,54.0,17.28,33.01,40.69,C,72.0,190.0,1999-10-12,CHE,2018.0,4.0,120.0,L,23,"[None, 23, 10, 5, 6]","[None, 19, 12, 27, 37]","[None, 26, 41, 4, 1]","[None, 'CHI', 'CHI', 'CHI', 'CHI']"
2023-2024,8476479,Phillip Danault,LAK,F,92.7,95.9,93.8,58.7,6.6,73.3,78.3,75.6,64.6,56.8,42.7,34.9,25.3,84.9,79.9,33,19,28,119.0,186.0,118,96,108,156,190,252,286,328,67,89,438,286,198,First Line,78.0,1405.65,17.0,30.0,47.0,17.96,57.3,56.7,C,73.0,200.0,1993-02-24,CAN,2011.0,1.0,26.0,L,30,"[77, 58, 96, 87, 90]","[89, 74, 98, 89, 95]","[96, 98, 90, 95, 92]","['MTL', 'MTL', 'LAK', 'LAK', 'LAK']"
2023-2024,8476858,Phillip Di Giuseppe,VAN,F,41.3,31.5,66.0,,31.8,58.9,48.4,40.0,14.6,26.7,72.8,38.4,27.2,37.0,60.0,258,301,150,,136.0,181,227,264,374,319,120,271,320,277,176,438,286,198,Fourth Line,51.0,616.87,5.0,5.0,10.0,6.02,44.44,44.51,L,72.0,193.0,1993-10-09,CAN,2012.0,2.0,38.0,L,29,"[None, 8, None, 64, 25]","[None, 21, None, 47, 18]","[None, 54, None, 83, 42]","[None, 'NYR', None, 'VAN', 'VAN']"
2023-2024,8478115,Pierre Engvall,NYI,F,63.9,77.6,83.1,7.3,,26.0,49.5,64.2,47.0,21.2,27.9,31.3,50.0,46.6,20.8,159,99,75,266.0,,325,222,158,232,343,317,302,220,235,348,438,286,198,Third Line,74.0,1134.05,10.0,18.0,28.0,14.63,52.94,53.6,L,78.0,208.0,1996-05-31,SWE,2014.0,7.0,188.0,L,27,"[44, 68, 60, 80, 47]","[29, 41, 57, 86, 79]","[70, 66, 82, 65, 88]","['TOR', 'TOR', 'TOR', 'NYI', 'NYI']"
2023-2024,8477930,Pierre-Edouard Bellemare,SEA,F,59.1,22.6,91.8,,76.8,61.2,11.0,1.8,11.0,43.6,42.0,19.2,87.7,51.8,4.8,180,340,37,,47.0,171,390,431,389,248,255,355,55,212,418,438,286,198,Fourth Line,40.0,393.53,4.0,3.0,7.0,3.14,63.16,56.04,L,71.0,198.0,1985-03-06,FRA,,,,L,38,"[78, 71, 75, 42, 62]","[50, 37, 46, 10, 34]","[93, 96, 98, 81, 89]","['COL', 'COL', 'TBL', 'TBL', 'SEA']"
2023-2024,8479400,Pierre-Luc Dubois,LAK,F,71.2,91.6,44.3,83.2,,2.7,43.8,84.9,77.6,57.5,64.8,90.6,52.1,48.4,14.4,127,38,245,49.0,,427,247,67,99,187,155,42,211,227,376,438,286,198,Second Line,82.0,1287.5,16.0,24.0,40.0,20.13,47.67,52.31,C,76.0,220.0,1998-06-24,CAN,2016.0,1.0,3.0,L,25,"[90, 79, 68, 78, 65]","[91, 82, 97, 87, 88]","[44, 49, 48, 50, 40]","['CBJ', 'WPG', 'WPG', 'WPG', 'LAK']"
2023-2024,8480459,Pius Suter,VAN,F,79.0,66.0,92.5,38.5,85.4,57.3,61.6,57.8,34.9,58.9,9.6,45.0,82.9,28.3,53.9,93,150,34,177.0,30.0,188,169,186,285,181,397,242,76,315,203,438,286,198,Third Line,67.0,1038.17,14.0,15.0,29.0,14.85,66.1,54.81,C,71.0,172.0,1996-05-24,CHE,,,,L,27,"[None, 49, 48, 82, 83]","[None, 72, 77, 52, 64]","[None, 37, 44, 93, 94]","[None, 'CHI', 'DET', 'DET', 'VAN']"
2023-2024,8480995,Pontus Holmberg,TOR,F,38.6,11.4,70.5,,17.7,70.8,37.7,12.3,60.5,30.8,59.8,54.8,79.9,68.7,5.9,270,389,130,,164.0,129,273,385,174,301,177,199,89,138,413,438,286,198,Fourth Line,54.0,624.7,7.0,10.0,17.0,6.41,58.82,53.2,R,72.0,201.0,1999-03-09,SWE,2018.0,6.0,156.0,L,24,"[None, None, None, 37, 49]","[None, None, None, 12, 20]","[None, None, None, 53, 81]","[None, None, None, 'TOR', 'TOR']"
2023-2024,8482124,Quinton Byfield,LAK,F,22.1,40.9,84.2,59.8,,7.8,24.7,56.2,83.1,7.8,55.0,56.6,88.4,84.2,63.9,342,260,70,116.0,,405,330,193,75,402,198,191,52,70,159,438,286,198,Second Line,80.0,1318.7,20.0,35.0,55.0,24.42,62.67,55.92,R,77.0,230.0,2002-08-19,CAN,2020.0,1.0,2.0,L,21,"[None, None, 30, 3, 56]","[None, None, 31, 41, 46]","[None, None, 65, 67, 92]","[None, None, 'LAK', 'LAK', 'LAK']"
2023-2024,8476889,Radek Faksa,DAL,F,16.9,5.0,90.4,,76.3,22.1,11.6,19.4,27.2,10.3,75.3,8.9,13.7,61.9,12.8,365,417,43,,48.0,342,387,354,319,391,109,400,379,168,383,438,286,198,Fourth Line,74.0,926.15,7.0,12.0,19.0,11.27,46.03,52.82,C,75.0,216.0,1994-01-09,CZE,2012.0,1.0,13.0,L,29,"[31, 0, 0, 57, 24]","[43, 7, 0, 15, 7]","[77, 44, 51, 96, 89]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2023-2024,8482241,Radim Zohorna,PIT,F,28.1,59.6,45.0,,,37.4,39.5,53.0,11.3,4.1,64.4,5.5,32.4,63.7,13.2,316,178,242,,,275,265,207,388,418,157,415,297,160,381,438,286,198,Fourth Line,33.0,322.23,4.0,3.0,7.0,5.32,52.38,54.02,L,78.0,220.0,1996-04-29,CZE,,,,L,27,"[None, None, None, None, 29]","[None, None, None, None, 55]","[None, None, None, None, 44]","[None, None, None, None, 'PIT']"
2023-2024,8481093,Rafael Harvey-Pinard,MTL,F,67.6,53.9,75.1,,34.3,63.0,47.3,40.2,45.9,78.3,65.5,26.7,99.5,12.6,98.6,143,203,110,,131.0,163,232,263,237,96,152,322,3,384,7,438,286,198,Fourth Line,45.0,568.7,2.0,8.0,10.0,5.79,51.72,45.01,L,69.0,179.0,1999-01-06,CAN,2019.0,7.0,201.0,L,24,"[None, None, None, 82, 45]","[None, None, None, 68, 36]","[None, None, None, 70, 71]","[None, None, None, 'MTL', 'MTL']"
2023-2024,8481147,Reese Johnson,CHI,F,10.5,4.1,29.9,,54.0,33.1,2.7,5.0,1.4,85.8,94.1,5.9,0.9,3.0,9.8,393,421,308,,92.0,294,424,417,431,63,27,413,435,426,396,438,286,198,Fourth Line,42.0,459.18,2.0,3.0,5.0,4.89,25.0,43.13,C,73.0,193.0,1998-07-10,CAN,,,,R,25,"[None, None, 23, 9, 18]","[None, None, 10, 0, 8]","[None, None, 42, 29, 26]","[None, None, 'CHI', 'CHI', 'CHI']"
2023-2024,8475191,Reilly Smith,PIT,F,66.0,69.2,53.9,75.2,,22.8,64.4,81.5,82.2,54.8,30.4,65.8,45.2,89.3,60.7,150,136,203,72.0,,339,157,82,79,199,306,151,241,48,173,438,286,198,Second Line,76.0,1226.17,13.0,27.0,40.0,20.45,53.16,52.38,R,73.0,185.0,1991-04-01,CAN,2009.0,3.0,69.0,L,32,"[89, 57, 76, 73, 50]","[83, 85, 81, 73, 53]","[53, 40, 30, 39, 75]","['VGK', 'VGK', 'VGK', 'VGK', 'PIT']"
2023-2024,8476483,Rickard Rakell,PIT,F,65.1,84.5,39.7,77.3,,7.1,71.0,91.6,44.3,67.4,77.6,94.1,67.8,89.0,70.3,154,69,265,66.0,,408,128,38,244,144,99,27,142,49,131,438,286,198,Second Line,70.0,1156.1,15.0,22.0,37.0,21.15,53.06,51.98,R,73.0,194.0,1993-05-05,SWE,2011.0,1.0,30.0,R,30,"[15, 4, 66, 68, 59]","[75, 81, 83, 91, 72]","[19, 19, 21, 28, 66]","['ANA', 'ANA', 'PIT', 'PIT', 'PIT']"
2023-2024,8482092,Ridly Greig,OTT,F,46.3,63.5,63.0,21.0,27.3,58.2,42.6,33.3,52.7,3.7,83.8,60.7,81.1,49.1,72.6,236,161,163,227.0,145.0,184,252,293,208,420,72,173,84,224,121,438,286,198,Third Line,72.0,1061.5,13.0,13.0,26.0,12.33,54.43,50.44,C,72.0,184.0,2002-08-08,CAN,2020.0,1.0,28.0,L,21,"[None, None, None, None, 45]","[None, None, None, None, 59]","[None, None, None, None, 61]","[None, None, None, None, 'OTT']"
2023-2024,8477952,Robby Fabbri,DET,F,14.4,26.3,5.9,51.0,,68.0,56.2,53.7,14.8,53.0,67.6,24.0,72.4,17.4,29.5,376,324,413,141.0,,141,193,204,373,207,143,334,122,363,310,438,286,198,Fourth Line,68.0,875.05,18.0,14.0,32.0,15.88,41.79,45.39,C,71.0,185.0,1996-01-22,CAN,2014.0,1.0,21.0,L,27,"[49, 56, 36, 7, 28]","[28, 32, 40, 20, 32]","[10, 7, 5, 11, 5]","['DET', 'DET', 'DET', 'DET', 'DET']"
2023-2024,8480023,Robert Thomas,STL,F,77.4,80.8,35.8,21.3,69.7,76.3,59.1,43.8,98.6,46.3,3.9,69.2,95.7,16.9,98.4,100,85,282,226.0,61.0,105,180,247,7,236,422,136,20,365,8,438,286,198,First Line,82.0,1719.25,26.0,60.0,86.0,23.51,58.25,49.29,C,72.0,207.0,1999-07-02,CAN,2017.0,1.0,20.0,R,24,"[48, 46, 67, 67, 84]","[28, 38, 74, 67, 89]","[69, 83, 33, 33, 41]","['STL', 'STL', 'STL', 'STL', 'STL']"
2023-2024,8478449,Roope Hintz,DAL,F,94.1,85.6,70.8,78.7,81.8,93.6,90.9,88.1,79.7,79.7,26.3,77.9,86.1,98.9,80.8,27,64,129,62.0,37.0,29,41,53,90,90,324,98,62,6,85,438,286,198,Second Line,80.0,1379.18,30.0,35.0,65.0,27.61,59.6,58.79,C,75.0,217.0,1996-11-17,FIN,2015.0,2.0,49.0,L,26,"[84, 88, 88, 93, 93]","[51, 70, 82, 81, 86]","[62, 69, 64, 54, 82]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2023-2024,8479525,Ross Colton,COL,F,50.5,71.7,41.8,2.8,,32.6,66.2,78.1,52.1,63.5,83.1,24.7,24.2,57.3,12.6,218,125,256,279.0,,296,149,97,211,161,75,331,333,188,384,438,286,198,Third Line,80.0,1097.53,17.0,23.0,40.0,21.71,47.13,52.25,C,72.0,194.0,1996-09-11,USA,2016.0,4.0,118.0,L,26,"[None, 83, 77, 44, 31]","[None, 30, 60, 66, 78]","[None, 49, 60, 44, 32]","[None, 'TBL', 'TBL', 'TBL', 'COL']"
2023-2024,8477527,Ross Johnston,ANA,F,4.6,4.6,40.6,,,41.6,1.1,0.5,3.7,4.8,86.8,22.8,15.3,14.8,23.1,419,419,261,,,257,430,437,421,415,59,339,372,374,338,438,286,198,Fringe,68.0,557.4,1.0,3.0,4.0,4.29,31.03,37.78,L,77.0,232.0,1994-02-18,CAN,,,,L,29,"[None, None, 12, None, 4]","[None, None, 8, None, 3]","[None, None, 40, None, 40]","[None, None, 'NYI', None, 'ANA']"
